,Predicted_Probability,Odds,Log_Odds,y_test,compared,class_0_probability,class_1_probability
72,0.16290034594664585,0.19460089985446713,-1.6368044851172487,0,0.16290034594664587,0.8370996540533542,0.16290034594664585
73,0.10103139410605867,0.11238589806547501,-2.185816811444502,0,0.10103139410605867,0.8989686058939413,0.10103139410605867
74,0.21088617334913096,0.2672443014262811,-1.3195920523116884,0,0.21088617334913096,0.789113826650869,0.21088617334913096
75,0.1266356975426746,0.14499756537606173,-1.9310383272124438,1,0.1266356975426746,0.8733643024573254,0.1266356975426746
76,0.11466180815845674,0.12951187378458737,-2.043982712589493,0,0.11466180815845672,0.8853381918415433,0.11466180815845674
77,0.0332306300640928,0.03437286192289672,-3.370487923536456,0,0.0332306300640928,0.9667693699359072,0.0332306300640928
78,0.060096312872317835,0.06393879893797458,-2.749828919731206,0,0.06009631287231784,0.9399036871276821,0.060096312872317835
79,0.12015118662381905,0.13655890057153283,-1.990999251410516,0,0.12015118662381905,0.8798488133761809,0.12015118662381905
80,0.046019844287193155,0.04823983393324096,-3.0315701690807213,0,0.04601984428719315,0.9539801557128068,0.046019844287193155
81,0.2711143244977391,0.37195726793631867,-0.9889763024461133,0,0.2711143244977391,0.7288856755022609,0.2711143244977391
82,0.09603184237553998,0.10623365609238082,-2.242114308022778,0,0.09603184237553998,0.90396815762446,0.09603184237553998
83,0.0798813948480558,0.08681641084180071,-2.4439596101886627,0,0.0798813948480558,0.9201186051519442,0.0798813948480558
84,0.03935391279125804,0.04096608867226532,-3.1950106600728585,0,0.03935391279125804,0.960646087208742,0.03935391279125804
85,0.09352335371266222,0.1031723807730805,-2.2713540899213083,0,0.09352335371266222,0.9064766462873378,0.09352335371266222
86,0.05759755067012013,0.06111778541224759,-2.7949523682186763,0,0.05759755067012013,0.9424024493298798,0.05759755067012013
87,0.07244947125355028,0.07810838224787933,-2.5496579007781066,0,0.0724494712535503,0.9275505287464497,0.07244947125355028
88,0.5770494268947347,1.36434246360772,0.3106726009339004,0,0.5770494268947347,0.4229505731052653,0.5770494268947347
89,0.07587896796817185,0.08210933994364329,-2.499703505977914,0,0.07587896796817185,0.9241210320318282,0.07587896796817185
90,0.06975127176074457,0.0749813137533308,-2.5905163464444225,0,0.06975127176074457,0.9302487282392554,0.06975127176074457
91,0.10165334049240457,0.11315602881867799,-2.1789876266721797,0,0.10165334049240458,0.8983466595075954,0.10165334049240457
92,0.2076891096409484,0.262130827896143,-1.3389115567362768,0,0.2076891096409484,0.7923108903590517,0.2076891096409484
93,0.047511169721571204,0.04988107808853032,-2.9981135447605225,0,0.0475111697215712,0.9524888302784288,0.047511169721571204
94,0.11520715885411117,0.13020805944237435,-2.038621650644358,0,0.11520715885411119,0.8847928411458889,0.11520715885411117
95,0.10376366020379917,0.11577711770468317,-2.1560883352284472,0,0.10376366020379917,0.8962363397962009,0.10376366020379917
96,0.10853886960197116,0.12175390031140179,-2.1057534821206363,0,0.10853886960197116,0.8914611303980289,0.10853886960197116
97,0.049124401937689736,0.05166228057360522,-2.9630273464583103,0,0.049124401937689736,0.9508755980623103,0.049124401937689736
98,0.052727443945327336,0.05566237890912162,-2.888450783784756,0,0.05272744394532734,0.9472725560546726,0.052727443945327336
99,0.137857789302505,0.15990144965872224,-1.83319759315004,0,0.137857789302505,0.862142210697495,0.137857789302505
100,0.11493284830322954,0.12985777190226833,-2.041315489739825,0,0.11493284830322953,0.8850671516967704,0.11493284830322954
101,0.11557985400012885,0.13068432975309643,-2.034970560313468,0,0.11557985400012888,0.8844201459998712,0.11557985400012885
102,0.10575907399663907,0.11826686849293407,-2.1348116106807593,0,0.10575907399663907,0.8942409260033609,0.10575907399663907
103,0.437565833935625,0.777985869879644,-0.25104691707710525,0,0.437565833935625,0.562434166064375,0.437565833935625
104,0.17824527204562116,0.2169081186661779,-1.5282814313925588,1,0.17824527204562113,0.8217547279543789,0.17824527204562116
105,0.10179122662813272,0.11332691201179143,-2.177478610364693,0,0.10179122662813272,0.8982087733718673,0.10179122662813272
106,0.10414080526055781,0.11624684534364448,-2.1520393717117465,0,0.10414080526055781,0.8958591947394422,0.10414080526055781
107,0.13782067049338972,0.15985151322551286,-1.8335099369867627,0,0.13782067049338972,0.8621793295066102,0.13782067049338972
108,0.13900637484626846,0.1614487852002954,-1.823567306115263,0,0.13900637484626846,0.8609936251537316,0.13900637484626846
109,0.10694738540569698,0.11975485392233153,-2.122308509714409,0,0.10694738540569698,0.893052614594303,0.10694738540569698
110,0.04729433708344514,0.049642128649326114,-3.0029154378301115,0,0.04729433708344514,0.9527056629165549,0.04729433708344514
111,0.08366264367979298,0.09130113827920566,-2.393592023997753,0,0.08366264367979298,0.9163373563202071,0.08366264367979298
112,0.05429131038413216,0.0574080697156166,-2.857570398158016,0,0.05429131038413216,0.9457086896158678,0.05429131038413216
113,0.04686906636412165,0.04917379628560759,-3.0123943931843913,0,0.04686906636412165,0.9531309336358783,0.04686906636412165
114,0.09819383339381724,0.10888574178124724,-2.217456187080364,0,0.09819383339381724,0.9018061666061827,0.09819383339381724
115,0.043456120256458265,0.045430346873485045,-3.0915749639002197,0,0.043456120256458265,0.9565438797435417,0.043456120256458265
116,0.05248242430101621,0.0553893939775206,-2.8933671480058134,0,0.05248242430101621,0.9475175756989838,0.05248242430101621
117,0.1393775932661146,0.16194976121416715,-1.8204691078075828,0,0.1393775932661146,0.8606224067338855,0.1393775932661146
118,0.054206962462286325,0.05731376771752225,-2.859214409820382,0,0.05420696246228634,0.9457930375377137,0.054206962462286325
119,0.10147512651285358,0.11293524476293221,-2.180940679723971,0,0.10147512651285358,0.8985248734871464,0.10147512651285358
120,0.3205302734100669,0.47173591532726256,-0.7513359514012022,1,0.3205302734100669,0.6794697265899331,0.3205302734100669
121,0.10235542533234987,0.11402667405442363,-2.1713228750238383,0,0.10235542533234988,0.8976445746676501,0.10235542533234987
122,0.060580801934288414,0.06448750681168305,-2.7412837667834147,0,0.06058080193428841,0.9394191980657116,0.060580801934288414
123,0.09061914297821938,0.0996492748648754,-2.3060985091699258,0,0.0906191429782194,0.9093808570217806,0.09061914297821938
124,0.09843917798649589,0.10918750635885707,-2.214688632849905,0,0.0984391779864959,0.9015608220135041,0.09843917798649589
125,0.1717420511163025,0.20735333883335685,-1.5733309900159318,1,0.1717420511163025,0.8282579488836975,0.1717420511163025
126,0.03068242397382361,0.03165363419861793,-3.4529023123829092,0,0.030682423973823616,0.9693175760261764,0.03068242397382361
127,0.10154536552088231,0.11302225134578286,-2.1801705650904744,0,0.10154536552088232,0.8984546344791177,0.10154536552088231
128,0.11604471154380434,0.13127893804048996,-2.03043092150412,0,0.11604471154380436,0.8839552884561956,0.11604471154380434
129,0.09931363409501205,0.11026439152903586,-2.204874237763431,0,0.09931363409501205,0.900686365904988,0.09931363409501205
130,0.054997104048355526,0.058197815354811055,-2.843907461808187,0,0.054997104048355526,0.9450028959516444,0.054997104048355526
131,0.15864582161812396,0.18856009240155858,-1.668338530316417,0,0.15864582161812393,0.8413541783818761,0.15864582161812396
132,0.08598078575163455,0.09406890403539273,-2.363727743588174,0,0.08598078575163454,0.9140192142483654,0.08598078575163455
133,0.05904928406158525,0.06275491698063602,-2.768518345782944,0,0.059049284061585244,0.9409507159384147,0.05904928406158525
134,0.0694494188906992,0.07463261030680264,-2.595177731808373,0,0.0694494188906992,0.9305505811093008,0.0694494188906992
135,0.06308681852108845,0.06733475392192295,-2.698078772621258,0,0.06308681852108844,0.9369131814789116,0.06308681852108845
136,0.04554382158519214,0.047717037843301315,-3.0424667573735134,0,0.045543821585192136,0.9544561784148079,0.04554382158519214
137,0.05879951126707681,0.06247288645826646,-2.7730226330331917,0,0.05879951126707681,0.9412004887329232,0.05879951126707681
138,0.10211020544969926,0.11372242570241056,-2.1739946619448514,0,0.10211020544969926,0.8978897945503007,0.10211020544969926
139,0.08716152989819725,0.09548406728353234,-2.348795880141324,0,0.08716152989819725,0.9128384701018027,0.08716152989819725
140,0.1184199256083968,0.1343269080691517,-2.007478837598222,0,0.11841992560839681,0.8815800743916032,0.1184199256083968
141,0.16926735662317252,0.20375671760666733,-1.5908285575559844,0,0.16926735662317252,0.8307326433768275,0.16926735662317252
142,0.10312228391944404,0.11497920181370833,-2.163004020768747,0,0.10312228391944404,0.896877716080556,0.10312228391944404
143,0.09280916642038504,0.10230390672508942,-2.279807417847679,1,0.09280916642038504,0.9071908335796149,0.09280916642038504
144,0.05645072751955907,0.059828065333736184,-2.8162804081595754,0,0.05645072751955906,0.943549272480441,0.05645072751955907
145,0.087673491339737,0.09609880948048317,-2.342378351423072,0,0.08767349133973701,0.912326508660263,0.087673491339737
146,0.24933478192496167,0.3321517714172785,-1.1021632717004675,1,0.2493347819249616,0.7506652180750384,0.24933478192496167
147,0.07865131963488113,0.0853654227883765,-2.4608141455578387,0,0.07865131963488113,0.9213486803651189,0.07865131963488113
148,0.08245014458520435,0.08985903501443114,-2.4095131141644086,0,0.08245014458520435,0.9175498554147956,0.08245014458520435
149,0.061426319758140564,0.06544645460579261,-2.7265229576000554,0,0.06142631975814054,0.9385736802418594,0.061426319758140564
150,0.054431085390837144,0.05756437690565943,-2.854851359102368,0,0.05443108539083714,0.9455689146091628,0.054431085390837144
151,0.30542194821504004,0.43972300511101964,-0.8216102841480523,0,0.30542194821504,0.69457805178496,0.30542194821504004
152,0.06354050605572628,0.06785184673402159,-2.6904286751789313,0,0.06354050605572625,0.9364594939442737,0.06354050605572628
153,0.364161017091234,0.5727252132691052,-0.5573492352866889,1,0.36416101709123394,0.6358389829087661,0.364161017091234
154,0.04864346621049385,0.0511306376556158,-2.9733713987061954,0,0.04864346621049385,0.9513565337895061,0.04864346621049385
155,0.10064937411995971,0.11191338641864114,-2.1900300424130776,0,0.1006493741199597,0.8993506258800403,0.10064937411995971
156,0.15865285437433066,0.1885700274841346,-1.6682858424930136,0,0.15865285437433066,0.8413471456256694,0.15865285437433066
157,0.3798924187436083,0.6126234063675102,-0.49000487707389057,0,0.3798924187436083,0.6201075812563916,0.3798924187436083
158,0.12032909020485766,0.13678875686917952,-1.9893174637999977,0,0.12032909020485767,0.8796709097951423,0.12032909020485766
159,0.0864057883759333,0.09457786320945766,-2.358331834435897,0,0.0864057883759333,0.9135942116240667,0.0864057883759333
160,0.15758077334359902,0.1870574274153785,-1.6763396107946762,1,0.15758077334359902,0.842419226656401,0.15758077334359902
161,0.09764605043585117,0.10821258164051452,-2.2236576379942825,0,0.09764605043585117,0.9023539495641488,0.09764605043585117
162,0.06644649005371686,0.07117587727514431,-2.642601320286067,0,0.06644649005371686,0.9335535099462832,0.06644649005371686
163,0.23108474655973016,0.3005334404875102,-1.202196248378015,0,0.23108474655973016,0.7689152534402699,0.23108474655973016
164,0.3041262738059016,0.4370423287415114,-0.8277252264686563,0,0.3041262738059016,0.6958737261940984,0.3041262738059016
165,0.14591572175148793,0.17084464082481443,-1.767000668634122,1,0.14591572175148793,0.8540842782485121,0.14591572175148793
166,0.10347938567201062,0.11542331990835071,-2.1591488663948186,0,0.10347938567201062,0.8965206143279894,0.10347938567201062
167,0.046345749413130626,0.0485980630659486,-3.024171603480016,0,0.04634574941313063,0.9536542505868694,0.046345749413130626
168,0.029780440473512724,0.03069453731488054,-3.4836705778478043,0,0.02978044047351272,0.9702195595264873,0.029780440473512724
169,0.11106693995017877,0.12494409865232586,-2.0798888524897943,0,0.11106693995017877,0.8889330600498212,0.11106693995017877
170,0.3251229931481583,0.48175147448686717,-0.7303269110034668,0,0.3251229931481583,0.6748770068518417,0.3251229931481583
171,0.11860710876113538,0.13456780731964388,-2.0056870633374784,0,0.11860710876113537,0.8813928912388647,0.11860710876113538
172,0.11976463106394937,0.13605978047520415,-1.9946609275076224,0,0.11976463106394937,0.8802353689360506,0.11976463106394937
173,0.24652065001724605,0.3271763851562602,-1.1172558493634228,0,0.24652065001724607,0.7534793499827539,0.24652065001724605
174,0.07042866228514942,0.07576466638728664,-2.580123237660003,0,0.07042866228514941,0.9295713377148506,0.07042866228514942
175,0.11103404509848026,0.1249024717833887,-2.0802220719472375,0,0.11103404509848026,0.8889659549015198,0.11103404509848026
176,0.1123316392106026,0.12654685485320988,-2.067142645297001,0,0.11233163921060259,0.8876683607893974,0.1123316392106026
177,0.09301807965549932,0.10255781021540991,-2.277328637291522,0,0.09301807965549932,0.9069819203445006,0.09301807965549932
178,0.14735408768425728,0.1728197902034751,-1.755505902529376,0,0.14735408768425728,0.8526459123157427,0.14735408768425728
179,0.11467252287816054,0.12952554375806324,-2.0438771681965764,0,0.11467252287816057,0.8853274771218395,0.11467252287816054
180,0.06772595056805394,0.07264596779168182,-2.6221573923412036,0,0.06772595056805394,0.932274049431946,0.06772595056805394
181,0.09987959397883198,0.11096248158658356,-2.1985631385304094,0,0.09987959397883198,0.900120406021168,0.09987959397883198
182,0.07034444157813642,0.07566720915168797,-2.5814103807889763,1,0.07034444157813642,0.9296555584218635,0.07034444157813642
183,0.18456857722028105,0.22634469565951534,-1.4856962396159072,0,0.18456857722028103,0.8154314227797189,0.18456857722028105
184,0.5497202425373587,1.2208415622213882,0.1995404260384797,0,0.5497202425373587,0.45027975746264126,0.5497202425373587
185,0.043007148115432915,0.04493988437922048,-3.102429585009294,0,0.04300714811543291,0.9569928518845671,0.043007148115432915
186,0.055736746482080206,0.059026702854769575,-2.8297653467059165,0,0.055736746482080206,0.9442632535179198,0.055736746482080206
187,0.14770728191763718,0.17330581240911555,-1.7526975432435838,0,0.14770728191763718,0.8522927180823628,0.14770728191763718
188,0.036228740448511244,0.03759060055948447,-3.2810012449578707,0,0.036228740448511244,0.9637712595514888,0.036228740448511244
189,0.10344341949708953,0.11537857369700465,-2.159536612016899,0,0.10344341949708954,0.8965565805029104,0.10344341949708953
190,0.11304808893607748,0.12745684126264892,-2.059977471588472,0,0.1130480889360775,0.8869519110639226,0.11304808893607748
191,0.039443521723544074,0.04106319890145169,-3.192642962451062,0,0.039443521723544074,0.960556478276456,0.039443521723544074
192,0.06313027093727265,0.06738425736140506,-2.6973438586512306,0,0.06313027093727265,0.9368697290627274,0.06313027093727265
193,0.07894951270955264,0.0857168133549409,-2.456706284115123,0,0.07894951270955264,0.9210504872904474,0.07894951270955264
194,0.1019132597348914,0.1134781922120433,-2.1761445996227016,0,0.1019132597348914,0.8980867402651086,0.1019132597348914
195,0.09154883919244537,0.10077464055532093,-2.294868536789328,0,0.09154883919244539,0.9084511608075546,0.09154883919244537
196,0.17031706139658967,0.20527969598034781,-1.583381859115772,0,0.17031706139658967,0.8296829386034104,0.17031706139658967
197,0.07302611447545665,0.0787790418002268,-2.5411082844959973,0,0.07302611447545665,0.9269738855245433,0.07302611447545665
198,0.10534118326058675,0.1177445315349409,-2.1392379884808914,0,0.10534118326058677,0.8946588167394133,0.10534118326058675
199,0.1189854890142398,0.13505508425860985,-2.002072552220683,0,0.1189854890142398,0.8810145109857602,0.1189854890142398
200,0.10751975205334104,0.12047297662969365,-2.116329811536029,1,0.10751975205334102,0.8924802479466589,0.10751975205334104
201,0.06578299957302514,0.07041511719756721,-2.653347305949965,0,0.06578299957302512,0.9342170004269749,0.06578299957302514
202,0.07393376987216795,0.07983637397290937,-2.527776064181249,0,0.07393376987216793,0.9260662301278321,0.07393376987216795
203,0.08869977392537011,0.09733320741885358,-2.329615059024717,1,0.08869977392537011,0.9113002260746299,0.08869977392537011
204,0.08083023699530031,0.08793831155963192,-2.431119715327008,0,0.08083023699530033,0.9191697630046997,0.08083023699530031
205,0.07252662002002112,0.0781980610824504,-2.548510426080323,0,0.07252662002002112,0.9274733799799789,0.07252662002002112
206,0.11782655407882357,0.1335639319270006,-2.013175024934499,0,0.11782655407882357,0.8821734459211764,0.11782655407882357
207,0.05477839649315025,0.057952967103077103,-2.848123509418633,0,0.05477839649315024,0.9452216035068497,0.05477839649315025
208,0.060553203773701596,0.06445623532587497,-2.741768807560156,1,0.06055320377370159,0.9394467962262985,0.060553203773701596
209,0.09607983456518387,0.1062923897919306,-2.241561587994504,0,0.09607983456518389,0.9039201654348161,0.09607983456518387
210,0.09631485078641362,0.10658009691785869,-2.2388584927701474,0,0.09631485078641361,0.9036851492135863,0.09631485078641362
211,0.06263901440113573,0.06682485761994533,-2.7056801475999728,0,0.06263901440113574,0.9373609855988643,0.06263901440113573
212,0.12555739581229622,0.1435856341068037,-1.9408236684114233,1,0.1255573958122962,0.8744426041877038,0.12555739581229622
213,0.09415596137206159,0.1039427951799269,-2.2639145775186083,0,0.09415596137206159,0.9058440386279384,0.09415596137206159
214,0.08717684465709433,0.09550244660954726,-2.348603412875473,1,0.08717684465709433,0.9128231553429057,0.08717684465709433
215,0.06671805731201906,0.07148756904035006,-2.6382317039730268,0,0.06671805731201906,0.9332819426879809,0.06671805731201906
216,0.20879349938423125,0.2638925479274178,-1.33221327411553,0,0.20879349938423122,0.7912065006157687,0.20879349938423125
217,0.06363605615676574,0.06796081435555539,-2.6888239993844643,0,0.06363605615676572,0.9363639438432343,0.06363605615676574
218,0.08668397134222033,0.09491125593143498,-2.3548129720599946,0,0.08668397134222035,0.9133160286577797,0.08668397134222033
219,0.0662280451158253,0.07092528830986387,-2.646128233299166,0,0.0662280451158253,0.9337719548841747,0.0662280451158253
220,0.39153051075043765,0.643467778858263,-0.44088332490391635,0,0.39153051075043765,0.6084694892495623,0.39153051075043765
221,0.05476436020257807,0.05793725701489089,-2.8483946295825984,0,0.05476436020257807,0.945235639797422,0.05476436020257807
222,0.051701103004090095,0.05451983880596361,-2.909190628761925,0,0.0517011030040901,0.9482988969959099,0.051701103004090095
223,0.06647058201144576,0.0712035215287246,-2.642213002114198,0,0.06647058201144576,0.9335294179885543,0.06647058201144576
224,0.030271775598213722,0.031216762425253754,-3.4668000712180174,0,0.030271775598213722,0.9697282244017863,0.030271775598213722
225,0.12835169514327865,0.1472517005174199,-1.9156119080117262,0,0.12835169514327865,0.8716483048567214,0.12835169514327865
226,0.06867764714604745,0.07374207967369305,-2.6071816837843933,0,0.06867764714604745,0.9313223528539526,0.06867764714604745
227,0.1030755986878203,0.11492116675276433,-2.1635088921836005,0,0.1030755986878203,0.8969244013121797,0.1030755986878203
228,0.6709984957569448,2.03949978070992,0.7127045722539798,0,0.6709984957569448,0.3290015042430552,0.6709984957569448
229,0.12681626786280967,0.1452343455281928,-1.9294066651121227,0,0.12681626786280967,0.8731837321371904,0.12681626786280967
230,0.12937642032478572,0.14860201738741044,-1.9064835708322831,0,0.1293764203247857,0.8706235796752143,0.12937642032478572
231,0.05158995385663024,0.05439625409538467,-2.9114599860318213,0,0.05158995385663024,0.9484100461433698,0.05158995385663024
232,0.07091485728572074,0.07632761953177539,-2.572720420193174,0,0.07091485728572072,0.9290851427142792,0.07091485728572074
233,0.09224631597228193,0.10162042588798263,-2.286510721839478,0,0.09224631597228193,0.907753684027718,0.09224631597228193
234,0.08117096933838432,0.08834175524464657,-2.426542403816596,0,0.08117096933838432,0.9188290306616157,0.08117096933838432
235,0.16873681376386857,0.2029884356215633,-1.5946062689445142,0,0.16873681376386857,0.8312631862361315,0.16873681376386857
236,0.09669093226259416,0.1070408077545198,-2.234545136344072,0,0.09669093226259418,0.9033090677374058,0.09669093226259416
237,0.08622006199497889,0.0943553895297985,-2.3606868860666554,0,0.08622006199497889,0.9137799380050211,0.08622006199497889
